,std,sum,mean,timestamp
1400000US36047057200,8.04911679938,306.246795654,61.2493591309,2014-11-15
1400000US36047057300,26.9291097722,431.559906006,86.3119812012,2014-11-15
1400000US36047057400,1.61589746299,243.818359375,48.763671875,2014-11-15
1400000US36047057500,20.834062357,408.829162598,81.7658325195,2014-11-15
1400000US36047057600,2.03391173636,235.690963745,47.138192749,2014-11-15
1400000US36047057800,1.91107555025,185.660263062,46.4150657654,2014-11-15
1400000US36047057900,19.839752304,1078.58789062,107.858789062,2014-11-15
1400000US36047058000,2.26019889615,198.728240967,49.6820602417,2014-11-15
1400000US36047058200,1.14747080697,209.11038208,52.27759552,2014-11-15
1400000US36047058400,1.27964279972,256.102539062,51.2205078125,2014-11-15
1400000US36047058600,2.40492073103,199.653823853,49.9134559631,2014-11-15
1400000US36047058800,4.14266459201,278.229675293,55.6459350586,2014-11-15
1400000US36047058900,16.6623493757,1032.66931152,103.266931152,2014-11-15
1400000US36047059000,4.65041133743,223.868896484,55.9672241211,2014-11-15
1400000US36047059100,12.8689566938,321.716644287,80.4291610718,2014-11-15
1400000US36047059200,5.40307994652,301.479980469,50.2466634115,2014-11-15
1400000US36047059300,15.1514340195,638.212402344,91.1732003348,2014-11-15
1400000US36047059401,4.33564056205,402.52935791,50.3161697388,2014-11-15
1400000US36047059402,11.0420959334,387.801727295,55.4002467564,2014-11-15
1400000US36047059600,11.4581039868,370.25201416,61.7086690267,2014-11-15
1400000US36047059800,12.066800578,434.786468506,72.4644114176,2014-11-15
1400000US36047060000,8.45185907443,464.789459229,58.0986824036,2014-11-15
1400000US36047060600,7.610314073,388.57913208,64.76318868,2014-11-15
1400000US36047060800,10.2324392518,557.878540039,61.9865044488,2014-11-15
1400000US36047061002,24.3315969745,221.387405396,36.8979008993,2014-11-15
1400000US36047061003,4.31576922795,147.659484863,73.8297424316,2014-11-15
1400000US36047061004,16.1464700815,311.073150635,62.214630127,2014-11-15
1400000US36047061200,7.35189631559,360.172973633,60.0288289388,2014-11-15
1400000US36047061600,17.5014381511,704.638671875,32.0290305398,2014-11-15
1400000US36047062000,10.8098275294,385.12310791,48.1403884888,2014-11-15
1400000US36047062200,15.0894549401,353.073730469,58.8456217448,2014-11-15
1400000US36047062600,6.02746475899,388.74810791,77.749621582,2014-11-15
1400000US36047062800,23.637730348,716.249572754,39.7916429308,2014-11-15
1400000US36047063200,8.45071619373,153.083374023,38.2708435059,2014-11-15
1400000US36047063600,5.41720371029,195.895462036,48.973865509,2014-11-15
1400000US36047063800,5.29902008128,331.57434082,47.3677629743,2014-11-15
1400000US36047064000,3.44726244356,198.820648193,49.7051620483,2014-11-15
1400000US36047064200,3.76916142477,391.590362549,55.9414803641,2014-11-15
1400000US36047064400,6.22442521349,339.720947266,56.6201578776,2014-11-15
1400000US36047064600,6.68860339037,232.454788208,58.113697052,2014-11-15
1400000US36047064800,1.29390013188,322.663238525,64.5326477051,2014-11-15
1400000US36047065000,1.79905237049,255.009765625,63.7524414062,2014-11-15
1400000US36047065200,9.36899612439,361.471252441,72.2942504883,2014-11-15
1400000US36047065400,11.2053001942,301.113128662,60.2226257324,2014-11-15
1400000US36047065600,6.28579077117,234.997955322,58.7494888306,2014-11-15
1400000US36047065800,13.3474384722,182.005584717,45.5013961792,2014-11-15
1400000US36047066000,12.7233224659,245.767303467,61.4418258667,2014-11-15
1400000US36047066200,17.6656754893,385.64855957,64.2747599284,2014-11-15
1400000US36047066600,18.4777524431,1854.77294922,19.9437951529,2014-11-15
1400000US36047067000,6.25583569517,441.324127197,73.5540211995,2014-11-15
1400000US36047067200,10.8250767135,488.228088379,69.7468697684,2014-11-15
1400000US36047067400,6.01233676364,384.418945312,64.0698242188,2014-11-15
1400000US36047067600,4.73249160016,236.356018066,59.0890045166,2014-11-15
1400000US36047067800,7.96943835109,238.798416138,59.6996040344,2014-11-15
1400000US36047068000,3.16676452552,224.588012695,56.1470031738,2014-11-15
1400000US36047068200,11.1586972926,280.80557251,70.2013931274,2014-11-15
1400000US36047068600,6.15518907419,325.176025391,65.0352050781,2014-11-15
1400000US36047068800,8.52614172844,311.74609375,62.34921875,2014-11-15
1400000US36047069000,9.19778269709,304.892822266,60.9785644531,2014-11-15
1400000US36047069200,2.70433261482,326.174713135,54.3624521891,2014-11-15
1400000US36047069601,14.7052123709,463.230224609,57.9037780762,2014-11-15
1400000US36047069602,11.5876407745,590.689453125,45.4376502404,2014-11-15
1400000US36047069800,8.21034449625,655.813110352,59.6193736683,2014-11-15
1400000US36047070000,4.19315350493,245.52947998,49.1058959961,2014-11-15
1400000US36047070201,16.0096010012,563.713317871,37.5808878581,2014-11-15
1400000US36047070202,12.4773573446,984.132751465,15.6211547852,2014-11-15
1400000US36047070203,4.40892186982,824.755371094,4.93865491673,2014-11-15
1400000US36047070600,15.8288846375,564.156860352,20.1484592983,2014-11-15
1400000US36047072000,9.85468806626,482.806488037,68.9723554339,2014-11-15
1400000US36047072200,5.52810503181,495.811553955,70.8302219936,2014-11-15
1400000US36047072400,3.62217058276,415.407470703,69.2345784505,2014-11-15
1400000US36047072600,3.08610839371,381.353210449,63.5588684082,2014-11-15
1400000US36047072800,2.76509433979,262.644622803,65.6611557007,2014-11-15
1400000US36047073000,4.2814485665,427.185516357,61.0265023368,2014-11-15
1400000US36047073200,1.18115658265,244.080154419,61.0200386047,2014-11-15
1400000US36047073400,2.37850813518,247.168655396,61.7921638489,2014-11-15
1400000US36047073600,1.61385662173,313.534240723,62.7068481445,2014-11-15
1400000US36047073800,1.86505377889,318.570709229,63.7141418457,2014-11-15
1400000US36047074000,2.37473325737,248.889343262,62.2223358154,2014-11-15
1400000US36047074200,3.98349671501,269.298065186,67.3245162964,2014-11-15
1400000US36047074400,2.15230874589,264.810180664,66.202545166,2014-11-15
1400000US36047074600,2.01087972681,392.178344727,65.3630574544,2014-11-15
1400000US36047074800,2.75252035994,267.761260986,66.9403152466,2014-11-15
1400000US36047075000,2.98731969186,284.50970459,71.1274261475,2014-11-15
1400000US36047075200,4.99910060423,270.825622559,67.7064056396,2014-11-15
1400000US36047075400,3.62912686337,253.454711914,63.3636779785,2014-11-15
1400000US36047075600,3.90405081323,368.67489624,61.44581604,2014-11-15
1400000US36047075800,2.38118914562,352.992401123,58.8320668538,2014-11-15
1400000US36047076000,2.48246682259,296.519866943,59.3039733887,2014-11-15
1400000US36047076200,4.44065723126,238.6769104,59.6692276001,2014-11-15
1400000US36047076400,4.02140485164,149.219146729,49.7397155762,2014-11-15
1400000US36047076600,7.51893835595,338.906982422,56.4844970703,2014-11-15
1400000US36047076800,2.9109886341,309.269897461,61.8539794922,2014-11-15
1400000US36047077000,8.80172294165,351.391082764,58.5651804606,2014-11-15
1400000US36047077200,6.64602491846,537.672363281,67.2090454102,2014-11-15
1400000US36047077400,1.44511651437,292.564758301,73.1411895752,2014-11-15
1400000US36047077600,5.65122130031,397.86050415,66.3100840251,2014-11-15
1400000US36047078000,3.0301963312,240.218383789,60.0545959473,2014-11-15
1400000US36047078200,2.19133785184,169.805297852,56.6017659505,2014-11-15
1400000US36047078400,7.76635321229,247.481521606,61.8703804016,2014-11-15
1400000US36047078600,7.33319606075,263.257598877,65.8143997192,2014-11-15
1400000US36047078800,3.78379345307,179.640045166,59.8800150553,2014-11-15
1400000US36047079000,1.62071402273,319.801940918,63.9603881836,2014-11-15
1400000US36047079200,2.64158116472,399.628509521,66.6047515869,2014-11-15
1400000US36047079400,2.39698605436,338.54586792,67.709173584,2014-11-15
1400000US36047079601,3.16661389625,161.831008911,53.943669637,2014-11-15
1400000US36047079602,3.74024278924,256.378234863,64.0945587158,2014-11-15
1400000US36047079801,5.14383214836,221.813873291,55.4534683228,2014-11-15
1400000US36047079802,3.80065579026,276.973327637,55.3946655273,2014-11-15
1400000US36047080000,5.51330321581,383.249389648,63.8748982747,2014-11-15
1400000US36047080200,5.45872989214,373.227020264,62.2045033773,2014-11-15
1400000US36047080400,1.37130292291,414.677307129,69.1128845215,2014-11-15
1400000US36047080600,3.88613276833,217.80267334,72.6008911133,2014-11-15
1400000US36047080800,6.38744321675,610.860107422,76.3575134277,2014-11-15
1400000US36047081000,6.16694726391,302.337768555,75.5844421387,2014-11-15
1400000US36047081400,5.8252001421,260.767272949,65.1918182373,2014-11-15
1400000US36047081600,6.03077276842,248.622192383,62.1555480957,2014-11-15
1400000US36047081800,5.63677762768,256.771087646,64.1927719116,2014-11-15
1400000US36047082000,1.63201546084,333.017669678,66.6035339355,2014-11-15
1400000US36047082200,3.50165028494,188.491607666,62.8305358887,2014-11-15
1400000US36047082400,8.16895692851,364.535095215,60.7558492025,2014-11-15
1400000US36047082600,8.33096808882,226.441802979,56.6104507446,2014-11-15
1400000US36047082800,5.79072544857,180.365600586,60.121866862,2014-11-15
1400000US36047083000,6.31365452649,337.215484619,56.2025807699,2014-11-15
1400000US36047083200,5.19410707644,195.650695801,48.9126739502,2014-11-15
1400000US36047083400,5.86111302348,301.676696777,50.2794494629,2014-11-15
1400000US36047083600,1.27454702334,246.605651855,61.6514129639,2014-11-15
1400000US36047083800,5.09386308229,325.041442871,54.1735738118,2014-11-15
1400000US36047084000,4.65990281163,289.888671875,57.977734375,2014-11-15
1400000US36047084600,3.99427290047,260.088012695,65.0220031738,2014-11-15
1400000US36047084800,4.89008637896,267.727142334,66.9317855835,2014-11-15
1400000US36047085000,7.63701066418,290.828643799,58.1657287598,2014-11-15
1400000US36047085200,8.17750649947,325.295410156,54.2159016927,2014-11-15
1400000US36047085400,3.36972911527,233.650344849,46.7300689697,2014-11-15
1400000US36047085600,6.62649288991,199.47052002,49.8676300049,2014-11-15
1400000US36047085800,2.12822344268,120.043327332,60.0216636658,2014-11-15
1400000US36047086000,2.07991902634,194.350341797,64.7834472656,2014-11-15
1400000US36047086200,6.07543132491,299.686401367,74.9216003418,2014-11-15
1400000US36047086400,5.2061019797,239.570022583,79.8566741943,2014-11-15
1400000US36047086600,4.64669536354,311.330993652,77.8327484131,2014-11-15
1400000US36047086800,5.8527740596,439.754150391,73.2923583984,2014-11-15
1400000US36047087000,6.67484153531,375.693389893,75.1386779785,2014-11-15
1400000US36047087200,7.70423618063,357.420562744,71.4841125488,2014-11-15
1400000US36047087401,4.75272572262,319.563446045,79.8908615112,2014-11-15
1400000US36047087600,4.29908834153,313.228942871,78.3072357178,2014-11-15
1400000US36047087800,2.7166812085,310.378448486,77.5946121216,2014-11-15
1400000US36047088000,3.16011351756,382.922058105,76.5844116211,2014-11-15
1400000US36047088200,5.84405400219,542.747192383,77.5353131975,2014-11-15
1400000US36047088400,7.21852382289,553.04095459,79.0058506557,2014-11-15
1400000US36047088600,5.79008202406,474.196411133,79.0327351888,2014-11-15
1400000US36047088800,3.51832392682,554.364318848,79.1949026925,2014-11-15
1400000US36047089000,6.24120658262,637.456665039,79.6820831299,2014-11-15
1400000US36047089200,9.15113300473,511.829833984,85.3049723307,2014-11-15
1400000US36047089400,5.73246435337,482.107147217,80.3511912028,2014-11-15
1400000US36047089600,6.13213114912,482.347808838,80.391301473,2014-11-15
1400000US36047089800,9.79398133103,422.491973877,84.4983947754,2014-11-15
1400000US36047090000,7.01372008719,609.489990234,87.0699986049,2014-11-15
1400000US36047090200,7.42861895494,371.445068359,92.8612670898,2014-11-15
1400000US36047090600,10.2601863209,514.471862793,102.894372559,2014-11-15
1400000US36047090800,11.6310769882,841.065856934,105.133232117,2014-11-15
1400000US36047091000,10.0312986759,560.783325195,112.156665039,2014-11-15
1400000US36047091200,4.9792844793,469.747924805,117.436981201,2014-11-15
1400000US36047091600,12.5879455063,435.826385498,87.1652770996,2014-11-15
1400000US36047091800,18.3406986123,556.923706055,92.8206176758,2014-11-15
1400000US36047092000,11.9764478346,328.182647705,82.0456619263,2014-11-15
1400000US36047092200,7.26734900581,493.662750244,82.2771250407,2014-11-15
1400000US36047092400,12.7790961281,516.221435547,103.244287109,2014-11-15
1400000US36047092800,5.33273919293,420.813140869,84.1626281738,2014-11-15
1400000US36047093000,4.76625940321,413.521850586,82.7043701172,2014-11-15
1400000US36047093200,4.89327102597,517.828979492,64.7286224365,2014-11-15
1400000US36047093400,4.57274941708,415.94241333,83.188482666,2014-11-15
1400000US36047093600,5.99042127857,466.935119629,77.8225199382,2014-11-15
1400000US36047093800,4.00204796816,321.638122559,80.4095306396,2014-11-15
1400000US36047094401,3.66577279561,492.556518555,70.3652169364,2014-11-15
1400000US36047094402,3.34710695975,144.848007202,72.4240036011,2014-11-15
1400000US36047094600,4.69927687256,368.631591797,73.7263183594,2014-11-15
1400000US36047095000,11.1163052646,557.681335449,69.7101669312,2014-11-15
1400000US36047095400,13.0906233837,391.077819824,65.1796366374,2014-11-15
1400000US36047095600,12.7650775395,329.343048096,54.890508016,2014-11-15
1400000US36047095800,13.9547484999,390.951782227,65.1586303711,2014-11-15
1400000US36047096000,6.02122276305,733.968383789,81.5520426432,2014-11-15
1400000US36047096200,9.27501821182,272.604522705,68.1511306763,2014-11-15
1400000US36047096400,7.65679971188,374.043548584,62.3405914307,2014-11-15
1400000US36047096600,8.46965480349,284.737121582,56.9474243164,2014-11-15
1400000US36047096800,5.34534681232,343.636688232,68.7273376465,2014-11-15
1400000US36047097000,9.81738315249,472.225219727,78.7042032878,2014-11-15
1400000US36047097400,18.8979223653,529.866088867,88.3110148112,2014-11-15
1400000US36047098200,9.35469915719,607.206054688,101.201009115,2014-11-15
1400000US36047098400,23.1906826909,427.621704102,85.5243408203,2014-11-15
1400000US36047098600,17.0451706297,258.921234131,64.7303085327,2014-11-15
1400000US36047098800,10.8853265251,298.978668213,74.7446670532,2014-11-15
1400000US36047099000,7.2561632465,232.450149536,58.112537384,2014-11-15
1400000US36047099200,10.2573834878,269.68258667,53.936517334,2014-11-15
1400000US36047099400,2.93534750567,269.369171143,44.8948618571,2014-11-15
1400000US36047099600,6.87314405879,230.701400757,46.1402801514,2014-11-15
1400000US36047099800,17.9409617146,534.454650879,48.5867864435,2014-11-15
1400000US36047100400,3.1776000423,195.495178223,39.0990356445,2014-11-15
1400000US36047100600,7.46860453572,210.198669434,42.0397338867,2014-11-15
1400000US36047100800,5.43298608493,201.111846924,50.277961731,2014-11-15
1400000US36047101000,8.33395118966,284.976165771,56.9952331543,2014-11-15
1400000US36047101200,7.12075813243,214.121353149,53.5303382874,2014-11-15
1400000US36047101400,8.89916339042,320.46572876,53.4109547933,2014-11-15
1400000US36047101600,10.1331455949,238.075836182,47.6151672363,2014-11-15
1400000US36047101800,19.857000542,594.164794922,54.0149813565,2014-11-15
1400000US36047102000,7.68776026339,193.958908081,48.4897270203,2014-11-15
1400000US36047102200,11.0252302565,265.803466797,66.4508666992,2014-11-15
1400000US36047102400,12.6089417715,276.545715332,55.3091430664,2014-11-15
1400000US36047102600,8.17901217962,203.71484375,40.74296875,2014-11-15
1400000US36047102800,23.2869920037,522.494506836,32.6559066772,2014-11-15
1400000US36047103400,22.9332092873,514.693847656,42.8911539714,2014-11-15
1400000US36047105801,24.1610217415,761.576965332,69.2342695756,2014-11-15
1400000US36047105804,26.076073388,656.944335938,59.722212358,2014-11-15
1400000US36047107000,38.4093628425,1772.18188477,43.2239484089,2014-11-15
1400000US36047107800,10.3538749025,1035.67626953,94.1523881392,2014-11-15
1400000US36047109800,12.678540141,1167.72229004,89.8247915415,2014-11-15
1400000US36047110400,12.016900287,1344.86328125,96.0616629464,2014-11-15
1400000US36047110600,7.46270103503,529.601501465,105.920300293,2014-11-15
1400000US36047111000,9.23318520254,407.729248047,101.932312012,2014-11-15
1400000US36047111600,8.26217995577,818.01965332,90.8910725911,2014-11-15
1400000US36047111800,11.0376453222,387.334838867,77.4669677734,2014-11-15
1400000US36047112000,14.1265261205,419.86932373,83.9738647461,2014-11-15
1400000US36047112200,15.773221194,412.940673828,82.5881347656,2014-11-15
1400000US36047112400,11.0654331608,388.415374756,77.6830749512,2014-11-15
1400000US36047112600,4.4831834865,306.795532227,76.6988830566,2014-11-15
1400000US36047112800,9.64799467607,411.637969971,82.3275939941,2014-11-15
1400000US36047113000,11.0740844073,520.291015625,86.7151692708,2014-11-15
1400000US36047113200,12.9119600905,425.119262695,85.0238525391,2014-11-15
1400000US36047113400,7.12445280417,271.46774292,90.48924764,2014-11-15
1400000US36047114201,34.17884476,572.993469238,81.8562098912,2014-11-15
1400000US36047114202,22.1484945436,277.672973633,55.5345947266,2014-11-15
1400000US36047114400,15.8888023629,741.934570312,92.7418212891,2014-11-15
1400000US36047114600,16.3903894689,265.689453125,66.4223632812,2014-11-15
1400000US36047115000,6.96827812479,273.023162842,68.2557907104,2014-11-15
1400000US36047115200,6.74057705455,294.688232422,73.6720581055,2014-11-15
1400000US36047115600,7.20024557754,433.581939697,86.7163879395,2014-11-15
1400000US36047115800,2.14565849209,318.90057373,79.7251434326,2014-11-15
1400000US36047116000,6.86378729859,289.689575195,72.4223937988,2014-11-15
1400000US36047116200,3.20259737461,261.023773193,65.2559432983,2014-11-15
1400000US36047116400,4.48175929539,336.567657471,67.3135314941,2014-11-15
1400000US36047116600,2.07244417822,263.72253418,65.9306335449,2014-11-15
1400000US36047116800,6.97697184958,396.400695801,66.0667826335,2014-11-15
1400000US36047117000,6.29328426089,281.890045166,70.4725112915,2014-11-15
1400000US36047117201,13.4954360594,303.249694824,60.6499389648,2014-11-15
1400000US36047117202,7.80851187269,299.057739258,59.8115478516,2014-11-15
1400000US36047117400,17.0248446957,251.70425415,50.3408508301,2014-11-15
1400000US36047117601,12.2003175288,204.732177734,51.1830444336,2014-11-15
1400000US36047117602,8.94816539864,205.397857666,51.3494644165,2014-11-15
1400000US36047117800,10.6367916722,418.966674805,69.8277791341,2014-11-15
1400000US36047118000,10.6566427452,442.921569824,31.6372549874,2014-11-15
1400000US36047118201,10.5382823794,195.461395264,39.0922790527,2014-11-15
1400000US36047118202,6.83892596507,163.089416504,40.772354126,2014-11-15
1400000US36047118400,3.64660363189,197.507720947,49.3769302368,2014-11-15
1400000US36047118600,10.1994384212,356.274047852,59.3790079753,2014-11-15
1400000US36047118800,9.612894215,200.658828735,66.8862762451,2014-11-15
1400000US36047119000,7.57527355544,300.255310059,75.0638275146,2014-11-15
1400000US36047119200,6.65012905598,297.780944824,74.4452362061,2014-11-15
1400000US36047119400,2.2720504672,272.61038208,68.15259552,2014-11-15
1400000US36047119600,5.85489411999,448.375762939,74.7292938232,2014-11-15
1400000US36047119800,17.4544328628,692.326293945,86.5407867432,2014-11-15
1400000US36047120000,5.37526116735,291.257080078,72.8142700195,2014-11-15
1400000US36047120200,7.8007170258,412.960632324,68.826772054,2014-11-15
1400000US36047120800,11.4682432289,716.595825195,79.621758355,2014-11-15
1400000US36047121000,10.046057874,322.078308105,80.5195770264,2014-11-15
1400000US36047121400,4.96414162798,356.163024902,89.0407562256,2014-11-15
1400000US36047122000,24.0210580631,1106.65759277,69.1660995483,2014-11-15
1400000US36047123700,3.61762882449,447.059020996,74.5098368327,2014-11-15
1400000US36047150200,7.16538907277,436.417053223,48.4907836914,2014-11-15
1400000US36047152200,5.0990329798,499.467010498,55.4963344998,2014-11-15
1400000US36047990100,3.43184415749,59.3494110107,5.93494110107,2014-11-15
1400000US36061000100,14.452500925,195.032058716,21.6702287462,2014-11-15
1400000US36061000201,23.1493915211,516.826660156,86.1377766927,2014-11-15
1400000US36061000202,38.0385854676,744.518432617,74.4518432617,2014-11-15
1400000US36061000500,18.1516079961,788.719055176,27.1972087992,2014-11-15
1400000US36061000600,19.6924266323,536.973571777,89.4955952962,2014-11-15
1400000US36061000700,41.3800292192,889.926696777,80.9024269798,2014-11-15
1400000US36061000800,25.3956993556,645.678649902,92.2398071289,2014-11-15
1400000US36061000900,42.3041904691,605.639282227,60.5639282227,2014-11-15
1400000US36061001001,38.9271171808,502.338500977,71.7626429967,2014-11-15
1400000US36061001002,24.9181603162,662.957275391,73.6619194878,2014-11-15
1400000US36061001200,7.73123481274,517.827270508,129.456817627,2014-11-15
1400000US36061001300,69.8560182178,1023.45556641,146.207938058,2014-11-15
1400000US36061001401,8.69589186684,753.433898926,125.572316488,2014-11-15
1400000US36061001402,11.1470632475,502.783691406,125.695922852,2014-11-15
1400000US36061001501,43.6466114688,943.516479492,104.835164388,2014-11-15
1400000US36061001502,44.9148910634,824.992614746,91.6658460829,2014-11-15
1400000US36061001600,8.53805675115,660.94934082,132.189868164,2014-11-15
1400000US36061001800,6.31451444304,768.623657227,128.103942871,2014-11-15
1400000US36061002000,19.8291926708,428.46875,61.2098214286,2014-11-15
1400000US36061002100,22.820524238,834.313354492,139.052225749,2014-11-15
1400000US36061002201,17.7047875778,476.745788574,119.186447144,2014-11-15
1400000US36061002202,7.63946162379,205.28604126,102.64302063,2014-11-15
1400000US36061002400,19.5615537638,597.60949707,54.3281360973,2014-11-15
1400000US36061002500,33.5135549574,641.834106445,106.972351074,2014-11-15
1400000US36061002601,13.2177701691,476.320465088,95.2640930176,2014-11-15
1400000US36061002602,11.2289038312,450.580291748,90.1160583496,2014-11-15
1400000US36061002700,7.74912256996,301.793823242,150.896911621,2014-11-15
1400000US36061002800,3.39149963068,335.912628174,83.9781570435,2014-11-15
1400000US36061002900,22.3456033432,1100.72509766,137.590637207,2014-11-15
1400000US36061003001,6.29511276084,478.59576416,119.64894104,2014-11-15
1400000US36061003002,5.66800172824,458.67956543,114.669891357,2014-11-15
1400000US36061003100,21.4384964692,833.981506348,138.996917725,2014-11-15
1400000US36061003200,13.5584896505,687.889953613,98.2699933733,2014-11-15
1400000US36061003300,11.0767310036,771.471191406,128.578531901,2014-11-15
1400000US36061003400,3.94610744815,333.14743042,83.286857605,2014-11-15
1400000US36061003601,8.59226594075,509.478912354,127.369728088,2014-11-15
1400000US36061003602,11.0342940758,260.262634277,130.131317139,2014-11-15
1400000US36061003700,49.4002523109,1055.05200195,87.9210001628,2014-11-15
1400000US36061003800,19.5128419503,561.382873535,112.276574707,2014-11-15
1400000US36061003900,48.3117702888,739.452636719,73.9452636719,2014-11-15
1400000US36061004000,6.34403532542,350.516662598,87.6291656494,2014-11-15
1400000US36061004100,9.53857340641,514.51574707,128.628936768,2014-11-15
1400000US36061004200,12.3081350577,419.085510254,104.771377563,2014-11-15
1400000US36061004300,8.31529552137,744.737854004,124.122975667,2014-11-15
1400000US36061004400,22.1377877757,783.800292969,55.9857352121,2014-11-15
1400000US36061004500,7.91521997451,493.871276855,123.467819214,2014-11-15
1400000US36061004700,9.29343834196,508.102478027,127.025619507,2014-11-15
1400000US36061004800,9.84516668873,447.944152832,89.5888305664,2014-11-15
1400000US36061004900,10.830509072,860.1328125,122.876116071,2014-11-15
1400000US36061005000,8.32774389372,511.029907227,102.205981445,2014-11-15
1400000US36061005200,50.4890129601,694.980285645,138.996057129,2014-11-15
1400000US36061005400,13.6181869972,446.987304688,111.746826172,2014-11-15
1400000US36061005501,9.13467604891,439.363891602,109.8409729,2014-11-15
1400000US36061005502,15.3070018629,477.064361572,119.266090393,2014-11-15
1400000US36061005600,57.6243757875,1160.30895996,193.38482666,2014-11-15
1400000US36061005700,9.05535087536,331.080505371,110.360168457,2014-11-15
1400000US36061005800,52.1768608167,894.160705566,223.540176392,2014-11-15
1400000US36061005900,8.06422394057,437.100372314,109.275093079,2014-11-15
1400000US36061006000,27.5632307514,519.111022949,51.9111022949,2014-11-15
1400000US36061006100,3.99611045558,430.124938965,107.531234741,2014-11-15
1400000US36061006200,28.9434827779,822.901672363,54.8601114909,2014-11-15
1400000US36061006300,18.4276562705,540.340332031,108.068066406,2014-11-15
1400000US36061006400,9.56324515836,353.020446777,88.2551116943,2014-11-15
1400000US36061006500,14.4708836563,639.024902344,106.504150391,2014-11-15
1400000US36061006600,45.1445666835,764.415222168,127.402537028,2014-11-15
1400000US36061006700,19.4292628916,615.467163086,102.577860514,2014-11-15
1400000US36061006800,54.7838009246,819.979003906,163.995800781,2014-11-15
1400000US36061006900,34.8598127214,441.236297607,55.1545372009,2014-11-15
1400000US36061007000,45.3255800087,582.379150391,145.594787598,2014-11-15
1400000US36061007100,21.8560464764,419.70602417,104.926506042,2014-11-15
1400000US36061007200,13.0552865147,798.62322998,199.655807495,2014-11-15
1400000US36061007300,22.1889040049,504.973510742,100.994702148,2014-11-15
1400000US36061007400,70.0678893259,1604.62280273,267.437133789,2014-11-15
1400000US36061007500,31.2838988014,553.198852539,55.3198852539,2014-11-15
1400000US36061007600,83.2093416105,1557.46313477,311.492626953,2014-11-15
1400000US36061007700,21.2564778346,409.443237305,136.481079102,2014-11-15
1400000US36061007800,38.7407656588,568.210083008,142.052520752,2014-11-15
1400000US36061007900,47.0887501493,669.703430176,66.9703430176,2014-11-15
1400000US36061008000,93.3638422048,1124.00878906,224.801757812,2014-11-15
1400000US36061008100,22.7634353929,758.877807617,126.479634603,2014-11-15
1400000US36061008200,84.9895168168,1710.09179688,342.018359375,2014-11-15
1400000US36061008300,17.2717600808,666.343933105,133.268786621,2014-11-15
1400000US36061008400,68.8694615514,2143.26904297,428.653808594,2014-11-15
1400000US36061008601,31.4569372276,870.718933105,72.5599110921,2014-11-15
1400000US36061008602,27.5667225897,627.22088623,78.4026107788,2014-11-15
1400000US36061008603,19.1775873068,503.784912109,71.9692731585,2014-11-15
1400000US36061008700,17.1397319161,668.718322754,133.743664551,2014-11-15
1400000US36061008800,19.4022772957,485.858398438,121.464599609,2014-11-15
1400000US36061008900,15.4274685905,684.047058105,136.809411621,2014-11-15
1400000US36061009000,45.5195949965,786.093566895,131.015594482,2014-11-15
1400000US36061009100,51.6305157465,778.11114502,155.622229004,2014-11-15
1400000US36061009200,75.9831010201,1374.35058594,229.05843099,2014-11-15
1400000US36061009300,15.2200629888,727.462646484,145.492529297,2014-11-15
1400000US36061009400,55.9791199041,1019.23547363,254.808868408,2014-11-15
1400000US36061009500,100.327641965,1091.22094727,272.805236816,2014-11-15
1400000US36061009600,64.1306992168,1439.68896484,359.922241211,2014-11-15
1400000US36061009700,41.43133674,1045.21618652,174.202697754,2014-11-15
1400000US36061009800,34.4232521191,693.477905273,115.579650879,2014-11-15
1400000US36061009900,59.3754394721,2186.28491211,87.4513964844,2014-11-15
1400000US36061010000,25.9750904188,1011.51922607,168.586537679,2014-11-15
1400000US36061010100,90.7657384195,2094.91699219,349.152832031,2014-11-15
1400000US36061010200,54.3591374132,1095.22070312,219.044140625,2014-11-15
1400000US36061010300,110.125059118,1746.18139648,291.030232747,2014-11-15
1400000US36061010400,34.5881971746,1012.52209473,253.130523682,2014-11-15
1400000US36061010601,12.6749644623,336.782592773,67.3565185547,2014-11-15
1400000US36061010602,14.0837874179,475.485412598,79.2475687663,2014-11-15
1400000US36061010800,25.3069245403,599.858276367,119.971655273,2014-11-15
1400000US36061010900,41.31176277,1851.87243652,462.968109131,2014-11-15
1400000US36061011000,17.6570803179,470.555450439,94.1110900879,2014-11-15
1400000US36061011100,98.4256302367,1292.45581055,258.491162109,2014-11-15
1400000US36061011201,49.5707584282,688.630615234,229.543538411,2014-11-15
1400000US36061011202,56.0387569915,449.006835938,224.503417969,2014-11-15
1400000US36061011203,19.0699476358,581.666748047,145.416687012,2014-11-15
1400000US36061011300,45.2291172462,2368.20483398,473.640966797,2014-11-15
1400000US36061011401,72.717574926,749.374511719,149.874902344,2014-11-15
1400000US36061011402,40.5716095478,362.531860352,120.843953451,2014-11-15
1400000US36061011500,103.926158807,1310.87963867,327.719909668,2014-11-15
1400000US36061011600,9.0549638655,421.25769043,70.2096150716,2014-11-15
1400000US36061011700,70.9855873631,956.216186523,119.527023315,2014-11-15
1400000US36061011800,11.6755956722,330.950805664,82.737701416,2014-11-15
1400000US36061011900,64.3254056536,2277.4543457,455.490869141,2014-11-15
1400000US36061012000,23.2270858677,490.489501953,81.7482503255,2014-11-15
